  bt7_documentClass  ,  bt7_documentSubClass  ,  bt7_documentSNType  ,Site,  UID_value 
Manufacturing,Specification,Technical specification,BFG Productive Database,xVeVo7pC1cuxKD
Manufacturing,Specification,---,BFG Productive Database,C0cVo7pC1cuxKD
---,---,---,BFG Productive Database,S0aVo7pC1cuxKD
Manufacturing,Specification,Parts list,BFG Productive Database,ipaVo7pC1cuxKD
Manufacturing,Specification,Parts list,BFG Productive Database,itcVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,CiUVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,CmYVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,CqaVo7pC1cuxKD
---,---,---,BFG Productive Database,jOWVo7pC1cuxKD
---,---,---,BFG Productive Database,EkQVo7pC1cuxKD
---,---,---,BFG Productive Database,EoUVo7pC1cuxKD
---,---,---,BFG Productive Database,EsWVo7pC1cuxKD
---,---,---,BFG Productive Database,EwYVo7pC1cuxKD
---,---,---,BFG Productive Database,E0aVo7pC1cuxKD
Manufacturing,Specification,Parts list,BFG Productive Database,E4cVo7pC1cuxKD
---,---,---,BFG Productive Database,F9UVo7pC1cuxKD
---,---,---,BFG Productive Database,VBYVo7pC1cuxKD
---,---,---,BFG Productive Database,VFaVo7pC1cuxKD
Manufacturing,Specification,Parts list,BFG Productive Database,VJcVo7pC1cuxKD
Manufacturing,Specification,Parts list,BFG Productive Database,VNeVo7pC1cuxKD
Manufacturing,Specification,Parts list,BFG Productive Database,VVQVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,1NUVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,1RYVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,1VaVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,1ZcVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,1teVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,11SVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,15UVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,19WVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,VWaVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,VaeVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,ViQVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,VmaVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,VqeVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,VyQVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,lmUVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,lqYVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,lySVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,l2WVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,l_QVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,1CUVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,1ScVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,1aQVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,1mWVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,1qaVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,FXQVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,FbUVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,FfWVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,FjYVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,FnaVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,FrcVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,FzWVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,24eVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,GBSVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,WFQVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,WJUVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,WNWVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,WpSVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,WtWVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,WxYVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,WjYVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,WncVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,WreVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,WzQVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,3sYVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,3wcVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,30eVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,38YVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,HBcVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,HFeVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,HNQVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,HRaVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,HVeVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,HdQVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,HhSVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,HlcVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,HtQVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,HxSVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,H1UVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,H5eVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,XBSVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,XFUVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,XJWVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,XNYVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,XVSVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,XZWVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,XdYVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,XhaVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,XlcVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,nRQVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,nVUVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,nZWVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,ndYVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,nhaVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,nlcVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,ntWVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,nxaVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,n1cVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,n9WVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,3BaVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,3FcVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,nPWVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,nTaVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,nXcVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,nbeVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,njQVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,nnaVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,nreVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,YSUVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,IXWVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,IbaVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,IfcVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,IjeVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,JgaVo7pC1cuxKD
---,---,---,BFG Productive Database,J6UVo7pC1cuxKD
---,---,---,BFG Productive Database,J_YVo7pC1cuxKD
---,---,---,BFG Productive Database,ZCaVo7pC1cuxKD
---,---,---,BFG Productive Database,ZGcVo7pC1cuxKD
---,---,---,BFG Productive Database,ZKeVo7pC1cuxKD
---,---,---,BFG Productive Database,pSaVo7pC1cuxKD
---,---,---,BFG Productive Database,pWeVo7pC1cuxKD
---,---,---,BFG Productive Database,peQVo7pC1cuxKD
---,---,---,BFG Productive Database,piSVo7pC1cuxKD
---,---,---,BFG Productive Database,pmUVo7pC1cuxKD
---,---,---,BFG Productive Database,pqWVo7pC1cuxKD
---,---,---,BFG Productive Database,qIUVo7pC1cuxKD
---,---,---,BFG Productive Database,qmeVo7pC1cuxKD
Usage and Disposal,Specification,Design drawing,BFG Productive Database,LOYVo7pC1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,LWUVo7pC1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,LaYVo7pC1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,LeaVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,8kaVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,8oeVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,8wQVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,80SVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,84UVo7pC1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,cHSVo7pC1cuxKD
Manufacturing,Specification,Parts list,BFG Productive Database,tYQVo7pC1cuxKD
Manufacturing,Specification,Parts list,BFG Productive Database,tcUVo7pC1cuxKD
Manufacturing,Specification,Parts list,BFG Productive Database,tgWVo7pC1cuxKD
Manufacturing,Specification,Parts list,BFG Productive Database,tkYVo7pC1cuxKD
Manufacturing,Specification,Parts list,BFG Productive Database,toaVo7pC1cuxKD
Manufacturing,Specification,Parts list,BFG Productive Database,tscVo7pC1cuxKD
Usage and Disposal,Specification,Environment-related information,BFG Productive Database,kBYVo7Lr1cuxKD
---,---,---,BFG Productive Database,18eVo7Lr1cuxKD
---,---,---,BFG Productive Database,FFSVo7Lr1cuxKD
---,---,---,BFG Productive Database,FJUVo7Lr1cuxKD
---,---,---,BFG Productive Database,3KaVo7Lr1cuxKD
Manufacturing,Specification,Parts list,BFG Productive Database,zWTVo7WQ1cuxKD
Manufacturing,Specification,Parts list,BFG Productive Database,zaXVo7WQ1cuxKD
Manufacturing,Specification,Parts list,BFG Productive Database,zeZVo7WQ1cuxKD
Manufacturing,Specification,Parts list,BFG Productive Database,zibVo7WQ1cuxKD
Manufacturing,Specification,Parts list,BFG Productive Database,zmdVo7WQ1cuxKD
Manufacturing,Specification,Parts list,BFG Productive Database,zqfVo7WQ1cuxKD
Manufacturing,Specification,Parts list,BFG Productive Database,zyRVo7WQ1cuxKD
Manufacturing,Specification,Parts list,BFG Productive Database,z2TVo7WQ1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,zDRVo7WQ1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,zHVVo7WQ1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,E0TVo7WQ1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,E4XVo7WQ1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,UIfVo7WQ1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,UQTVo7WQ1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,UUVVo7WQ1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,UoXVo7WQ1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,UwTVo7WQ1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,U0XVo7WQ1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,kMRVo7WQ1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,kQVVo7WQ1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,kkfVo7WQ1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,k8TVo7WQ1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,0AXVo7WQ1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,0UZVo7WQ1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,0cVVo7WQ1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,0gZVo7WQ1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,0oTVo7WQ1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,0sXVo7WQ1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,00RVo7WQ1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,04VVo7WQ1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,kFTVo7WQ1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,kJXVo7WQ1cuxKD
Manufacturing,Specification,Technical specification,BFG Productive Database,kNZVo7WQ1cuxKD
